User id,organization,organization type
829887,O6485,C
711278,O6728,G
805828,O1760,U
855202,O3610,U
479219,O7303,C
607975,O3429,G
405175,O4815,U
555899,O7356,U
368054,O3570,C
342185,O3583,G
448949,O1745,U
703680,O6262,U
423184,O2634,C
252867,O5454,G
875204,O6782,U
667698,O547,U
482385,O5669,C
203162,O267,G
326991,O2735,U
695532,O2592,U
213386,O3904,C
82521,O198,G
145263,O8469,U
806226,O8759,U
266542,O2810,C
302702,O9058,G
918175,O9078,U
611566,O9741,U
934069,O2641,C
983378,O6213,G
18319,O6547,U
950073,O3748,U
651146,O5582,C
945835,O9093,G
386189,O1308,U
619051,O9187,U
524055,O4297,C
840219,O5299,G
416145,O9541,U
834968,O5427,U
865265,O8897,C
626091,O7613,G
915457,O8405,U
589231,O2017,U
125609,O9628,C
312092,O4600,G
440193,O2220,U
341547,O2436,U
175194,O309,C
988473,O2259,G
210174,O447,U
898192,O1019,U
215916,O9834,C
496708,O5721,G
52075,O9835,U
241487,O8230,U
484711,O2772,C
182616,O1235,G
118348,O9708,U
933538,O4566,U
636941,O8104,C
212891,O6795,G
546145,O1954,U
4133,O3768,U
719760,O3763,C
762890,O2806,G
506736,O2586,U
980545,O1071,U
883915,O527,C
635940,O8613,G
380876,O6010,U
896374,O7795,U
674035,O1840,C
42631,O4628,G
154295,O9690,U
991446,O3563,U
708340,O958,C
309937,O6775,G
910996,O9449,U
26202,O9035,U
123917,O5524,C
623883,O9741,G
322202,O1516,U
179860,O9909,U
148571,O3695,C
644176,O20,G
930213,O4342,U
849404,O418,U
883730,O4438,C
229122,O3501,G
570526,O7394,U
555305,O8629,U
462137,O7931,C
663552,O1349,G
490805,O5246,U
723167,O5332,U
692114,O5183,C
36543,O3802,G
401702,O9971,U
143577,O6733,U
299972,O3738,C
61090,O1942,G
687267,O5791,U
89512,O4148,U
739055,O3500,C
155174,O7667,G
866736,O7794,U
520453,O6911,U
509028,O6472,C
274724,O1622,G
780762,O2544,U
368469,O7026,U
142312,O6442,C
115811,O374,G
349858,O2426,U
326791,O6002,U
924848,O118,C
711207,O8693,G
227239,O6302,U
918522,O356,U
620387,O7716,C
756864,O3939,G
619811,O5217,U
646020,O5464,U
354932,O7639,C
117132,O4374,G
459555,O9473,U
903762,O9878,U
725892,O3265,C
615186,O5743,G
669563,O1600,U
677904,O8176,U
454342,O718,C
783720,O9291,G
309032,O5865,U
897022,O3502,U
202970,O4402,C
144107,O6815,G
660199,O1901,U
952807,O6723,U
942511,O2991,C
934604,O4789,G
753708,O5157,U
209271,O6382,U
586715,O8186,C
910917,O717,G
638737,O6535,U
534558,O3745,U
521862,O4039,C
75743,O9922,G
962718,O7144,U
366552,O4531,U
293595,O418,C
558458,O7834,G
984256,O2349,U
374125,O4129,U
180010,O5362,C
344636,O414,G
886363,O8744,U
951788,O2591,U
68166,O3765,C
136699,O505,G
608293,O5842,U
41586,O8974,U
968692,O1938,C
643628,O9943,G
586062,O8702,U
607325,O7626,U
675886,O3847,C
102243,O5645,G
815355,O1228,U
202209,O3540,U
785868,O9176,C
535919,O1461,G
867847,O8390,U
783482,O2712,U
522475,O8690,C
597066,O6124,G
481361,O4241,U
355225,O7850,U
646102,O912,C
118474,O3766,G
774786,O4229,U
545349,O9209,U
160213,O3782,C
68336,O4381,G
673513,O1441,U
164941,O4324,U
542099,O3564,C
769155,O9009,G
592295,O1046,U
274069,O2857,U
415746,O2119,C
426919,O185,G
646742,O6304,U
632194,O3491,U
732493,O1024,C
318706,O1395,G
798357,O3284,U
179464,O8759,U
182726,O7640,C
873392,O525,G
574986,O7600,U
961627,O8293,U
453136,O534,C
518751,O2207,G
534804,O7018,U
581890,O8874,U
348623,O6390,C
423728,O1825,G
611626,O9567,U
378562,O9866,U
913772,O7724,C
146778,O4375,G
977668,O5777,U
683257,O3181,U
173244,O6243,C
967117,O5120,G
483677,O9909,U
884225,O6205,U
311147,O6801,C
938796,O6448,G
411992,O3082,U
132455,O9437,U
756767,O4840,C
808475,O3981,G
81493,O7729,U
772850,O8935,U
514767,O9345,C
127371,O8104,G
820923,O1701,U
55494,O3831,U
663753,O5328,C
716547,O9463,G
936865,O5428,U
250157,O9597,U
598790,O5567,C
728146,O3751,G
184116,O4081,U
521638,O8951,U
450956,O5370,C
708645,O6806,G
136071,O6394,U
358924,O3507,U
313443,O7626,C
599335,O9932,G
302034,O985,U
670775,O7885,U
667681,O5008,C
988652,O8685,G
920799,O5304,U
699744,O9080,U
851419,O4784,C
291640,O6987,G
963912,O3201,U
679125,O8217,U
454379,O1491,C
240538,O4093,G
504044,O1320,U
684610,O5654,U
155328,O8711,C
717181,O5784,G
597286,O975,U
91805,O3153,U
413405,O894,C
551494,O1721,G
138879,O1974,U
882311,O6586,U
32931,O5250,C
23090,O2966,G
400980,O7284,U
985539,O3937,U
951076,O8807,C
945306,O1293,G
738911,O6824,U
318932,O178,U
817584,O1226,C
131520,O1450,G
732390,O94,U
362465,O6113,U
823151,O2141,C
267570,O8450,G
232700,O72,U
691476,O343,U
45524,O2486,C
700434,O8164,G
340580,O1886,U
75545,O9079,U
472115,O5822,C
331999,O8620,G
291101,O4065,U
918315,O1255,U
705650,O1236,C
660268,O8139,G
210136,O9984,U
247916,O5366,U
897995,O6394,C
208073,O890,G
586,O6320,U
967519,O7972,U
211235,O3176,C
919352,O4990,G
551441,O90,U
260487,O8451,U
995070,O4855,C
618897,O3011,G
933377,O1657,U
371209,O7258,U
752408,O1362,C
563359,O4363,G
638020,O6512,U
338659,O7412,U
163509,O4841,C
960705,O8905,G
118428,O3414,U
779064,O6896,U
992754,O7321,C
612077,O5795,G
862443,O5334,U
919485,O1448,U
235130,O8064,C
560148,O3137,G
344385,O5370,U
962933,O5794,U
196260,O5364,C
364338,O7641,G
879797,O2416,U
374237,O1534,U
615448,O9903,C
954235,O9914,G
886028,O5618,U
109542,O4532,U
973412,O8578,C
293366,O4138,G
810454,O7950,U
923341,O9045,U
839536,O6089,C
274128,O7349,G
524739,O4037,U
56055,O6896,U
910273,O4233,C
552679,O4120,G
506530,O7005,U
814375,O4038,U
168722,O6027,C
478004,O9738,G
336213,O7538,U
17761,O9570,U
572740,O8755,C
186545,O1310,G
939966,O1753,U
902642,O9092,U
124416,O2606,C
636340,O7234,G
868952,O3993,U
19782,O9447,U
930334,O637,C
90468,O2823,G
166303,O273,U
128538,O5782,U
893003,O6550,C
547883,O1806,G
903669,O3142,U
50709,O9292,U
369552,O9576,C
429800,O2659,G
566691,O976,U
393827,O7610,U
443856,O1711,C
28667,O1144,G
561677,O8185,U
327427,O6837,U
702830,O1051,C
256986,O7054,G
155283,O5938,U
650757,O7659,U
593892,O4918,C
976470,O4647,G
93611,O270,U
953328,O4016,U
718373,O1727,C
877906,O3455,G
243491,O8679,U
823412,O7767,U
764751,O991,C
154492,O9519,G
47101,O6594,U
937242,O1140,U
818877,O9900,C
78775,O9263,G
19944,O6083,U
866069,O478,U
575761,O706,C
376465,O3591,G
781105,O9213,U
319629,O2430,U
41211,O8952,C
265652,O5508,G
791555,O3068,U
625667,O6551,U
621078,O362,C
642779,O8278,G
876972,O7645,U
448132,O484,U
953996,O7600,C
631128,O8129,G
708897,O8655,U
537594,O884,U
352071,O9132,C
307210,O8497,G
961083,O824,U
613040,O9715,U
136055,O2988,C
61786,O2901,G
917239,O6649,U
215020,O3681,U
978708,O1906,C
573522,O5600,G
714670,O6694,U
73592,O6577,U
803575,O4904,C
861951,O6411,G
982463,O9959,U
570318,O2949,U
91541,O8142,C
627646,O1115,G
230782,O923,U
236202,O4253,U
43789,O8726,C
434740,O1813,G
326194,O784,U
896757,O354,U
423407,O4483,C
519801,O5570,G
4499,O6906,U
292158,O6556,U
272139,O298,C
415305,O2408,G
567791,O2593,U
847394,O5631,U
436063,O6988,C
493488,O1185,G
256874,O4373,U
245068,O5203,U
781341,O1384,C
617458,O9926,G
971485,O1883,U
233681,O2023,U
827401,O3889,C
950790,O6219,G
553620,O7451,U
40625,O7775,U
288544,O8478,C
529713,O2042,G
707975,O5621,U
696857,O1829,U
346743,O5235,C
186823,O9835,G
120400,O8031,U
195069,O2790,U
306195,O4540,C
867709,O5644,G
683951,O7273,U
25468,O6849,U
928619,O5698,C
561340,O2509,G
723166,O452,U
444976,O2325,U
390067,O8347,C
743497,O3751,G
343781,O7559,U
70379,O7192,U
916406,O1687,C
327349,O3911,G
356927,O497,U
92890,O3909,U
738785,O2923,C
882246,O5726,G
311566,O6487,U
645413,O5880,U
409540,O5532,C
561340,O2641,G
644152,O5729,U
538559,O3952,U
481798,O4461,C
836953,O3548,G
861160,O41,U
124975,O1814,U
569360,O4180,C
24294,O7844,G
572538,O2678,U
40279,O419,U
862090,O1872,C
322422,O273,G
154863,O389,U
422472,O4098,U
427310,O241,C
337267,O4081,G
541235,O7998,U
21297,O3100,U
425659,O9080,C
563285,O1939,G
147031,O4391,U
467944,O4702,U
36545,O6015,C
932881,O1166,G
521701,O9799,U
748907,O7950,U
236317,O5612,C
335655,O245,G
798107,O5278,U
565178,O7267,U
992814,O8210,C
831368,O1388,G
925175,O7703,U
66631,O770,U
763510,O6391,C
661326,O8569,G
829780,O3267,U
89187,O1928,U
767467,O7735,C
805233,O9357,G
79769,O9618,U
251278,O4393,U
246203,O7183,C
249258,O6080,G
637758,O1997,U
319492,O3933,U
607027,O8379,C
85201,O9178,G
197767,O6055,U
87237,O3141,U
672981,O7585,C
192186,O4589,G
604260,O1817,U
517027,O7692,U
761272,O4925,C
633542,O7518,G
37778,O2804,U
337738,O5411,U
565665,O5567,C
329019,O2091,G
933402,O1474,U
535451,O6304,U
328844,O4256,C
159606,O4276,G
79163,O1715,U
523807,O759,U
327401,O1009,C
660094,O8243,G
136095,O3643,U
523387,O5073,U
372589,O6924,C
307361,O755,G
727106,O2191,U
205876,O2773,U
839,O738,C
288462,O5228,G
523301,O8392,U
577700,O1377,U
981930,O3493,C
675704,O8175,G
90612,O9303,U
798285,O3835,U
76399,O7610,C
437185,O1286,G
570446,O3571,U
662208,O4072,U
614211,O1869,C
484288,O6380,G
958662,O3939,U
401098,O8153,U
305839,O5650,C
251527,O257,G
587512,O6510,U
166343,O4161,U
101841,O3306,C
913212,O1986,G
630647,O2975,U
161303,O7911,U
542856,O7999,C
91251,O2453,G
288569,O9734,U
808008,O4162,U
604450,O7960,C
219429,O549,G
86406,O735,U
87159,O6500,U
308467,O649,C
792229,O590,G
190634,O7654,U
297219,O3306,U
415126,O3619,C
57435,O3994,G
408198,O5510,U
78220,O439,U
548070,O8998,C
856691,O6791,G
661068,O4482,U
138250,O8249,U
21004,O5407,C
284651,O6506,G
534169,O7309,U
904010,O3518,U
565626,O9903,C
622508,O5152,G
305478,O2807,U
308598,O1254,U
114060,O9101,C
414101,O6549,G
682828,O5372,U
325969,O676,U
414741,O8816,C
928933,O4440,G
441201,O4871,U
978277,O7052,U
813967,O2492,C
662112,O4202,G
923945,O6046,U
365944,O1380,U
600799,O6216,C
70014,O9762,G
457632,O6279,U
143068,O2545,U
758575,O3461,C
418800,O8218,G
411641,O2046,U
732653,O1449,U
702956,O7639,C
237833,O9093,G
107166,O8601,U
309756,O200,U
608885,O5576,C
867561,O39,G
732536,O2389,U
643757,O9123,U
763896,O2360,C
568533,O1401,G
171638,O6283,U
377551,O7564,U
752386,O9584,C
363108,O1163,G
173209,O7950,U
241302,O6498,U
495337,O6532,C
906262,O162,G
745087,O6372,U
34208,O5576,U
943727,O7176,C
33481,O3143,G
350216,O6674,U
720018,O7141,U
516447,O186,C
756477,O694,G
215148,O7686,U
982885,O763,U
838210,O5721,C
781326,O8474,G
147687,O8350,U
481097,O5030,U
542980,O566,C
561021,O9313,G
129273,O157,U
844930,O7335,U
207086,O8655,C
333856,O9084,G
317594,O3186,U
391371,O5773,U
600387,O2727,C
224547,O4362,G
109950,O7475,U
989790,O837,U
338415,O8169,C
324469,O537,G
957682,O7106,U
483010,O1715,U
394544,O9588,C
82864,O3581,G
939708,O7164,U
504667,O7720,U
538352,O2260,C
493399,O7780,G
720601,O1355,U
804275,O181,U
377823,O9427,C
726106,O9507,G
32498,O7038,U
139789,O9144,U
366904,O1336,C
470442,O6713,G
644076,O260,U
290277,O1735,U
201577,O4748,C
322660,O8504,G
10742,O2397,U
317837,O5284,U
205598,O5780,C
363957,O2590,G
159707,O9057,U
942123,O9014,U
228035,O9307,C
746011,O1286,G
495461,O2042,U
318069,O6878,U
125686,O946,C
200814,O9601,G
867877,O8290,U
851739,O8174,U
205881,O2880,C
944997,O3519,G
615264,O1183,U
398402,O5326,U
432781,O5066,C
585681,O3802,G
256498,O3866,U
460517,O9442,U
439147,O9547,C
768529,O2554,G
28570,O366,U
157740,O5452,U
527138,O9548,C
851928,O8347,G
715810,O5410,U
570944,O4175,U
749460,O7690,C
738597,O7927,G
471604,O8164,U
514358,O2314,U
142994,O2621,C
293964,O7357,G
969217,O6221,U
495033,O4775,U
708984,O1687,C
941004,O7688,G
928094,O2506,U
317017,O950,U
900837,O9259,C
678395,O9905,G
927415,O2254,U
454706,O4823,U
20364,O3978,C
744046,O4448,G
151165,O5296,U
178576,O8292,U
357579,O8923,C
83278,O2488,G
275584,O4089,U
918448,O3873,U
518593,O4537,C
60306,O2102,G
154102,O9267,U
911043,O6103,U
848098,O3251,C
720822,O1944,G
530027,O9592,U
245798,O7659,U
365623,O2497,C
917191,O9275,G
704729,O7833,U
233801,O115,U
470397,O9361,C
721121,O93,G
3898,O9731,U
231477,O7885,U
245801,O2518,C
664719,O4992,G
77536,O3554,U
745316,O1733,U
117680,O3688,C
360535,O1734,G
415985,O3928,U
639247,O4365,U
505067,O5615,C
370880,O369,G
907094,O2598,U
505552,O2906,U
277013,O1911,C
96993,O9395,G
35553,O9655,U
619003,O1888,U
785204,O8683,C
915004,O8244,G
816505,O8005,U
473501,O4679,U
245526,O5654,C
26444,O4981,G
886439,O1415,U
487499,O7735,U
850637,O628,C
621742,O2808,G
157648,O3693,U
194186,O2741,U
515324,O9680,C
936919,O1684,G
248938,O2154,U
748512,O5104,U
80592,O1370,C
913135,O8327,G
309078,O3189,U
337558,O4441,U
774466,O4917,C
140266,O706,G
151630,O8490,U
590228,O8742,U
231628,O3846,C
379870,O3511,G
243117,O2364,U
129152,O512,U
28575,O3891,C
545651,O6082,G
752372,O4957,U
320273,O3138,U
420753,O8371,C
978489,O7507,G
79641,O6919,U
43963,O6413,U
36314,O653,C
960765,O3165,G
823467,O2351,U
675360,O3018,U
201110,O8810,C
23729,O2074,G
586198,O6829,U
31794,O4947,U
175994,O8511,C
437150,O358,G
294012,O1614,U
587920,O1949,U
672854,O7533,C
935352,O9736,G
128640,O4447,U
353365,O4442,U
862266,O9706,C
218941,O6001,G
495762,O8005,U
317558,O2422,U
891540,O5846,C
28484,O3890,G
793570,O6773,U
938156,O7499,U
205843,O56,C
494175,O5045,G
487160,O9176,U
96664,O6935,U
187185,O7092,C
302702,O9867,G
335810,O7275,U
176095,O7531,U
394881,O8237,C
81965,O9203,G
980975,O7151,U
700048,O9846,U
11125,O4608,C
845422,O1051,G
795855,O8561,U
517111,O9623,U
165990,O9342,C
183706,O9386,G
554524,O4210,U
690096,O9119,U
492447,O6520,C
423481,O6711,G
755573,O4330,U
354252,O880,U
740458,O4842,C
904869,O459,G
991411,O6995,U
688829,O7685,U
302880,O3878,C
300018,O3240,G
941186,O131,U
625083,O6144,U
895562,O2132,C
769855,O8922,G
578331,O7203,U
993109,O3792,U
183166,O3343,C
134637,O7393,G
470500,O2601,U
72120,O1253,U
212456,O3472,C
182934,O2209,G
656084,O1196,U
335678,O3736,U
69942,O9579,C
688087,O3755,G
265938,O1019,U
318346,O8522,U
635971,O3344,C
904482,O7143,G
357223,O8130,U
26682,O5215,U
675033,O3543,C
181025,O8036,G
362984,O8354,U
65049,O6954,U
369083,O2428,C
985386,O2227,G
875158,O7124,U
75923,O9445,U
763744,O7404,C
658662,O7407,G
615058,O9932,U
211934,O1285,U
887732,O2570,C
333348,O405,G
614789,O8985,U
524329,O8138,U
643809,O8840,C
313549,O8952,G
591718,O7261,U
313459,O899,U
697254,O182,C
525905,O3531,G
11670,O5274,U
483020,O809,U
693460,O354,C
453450,O3580,G
172398,O95,U
552768,O4963,U
244706,O4340,C
540471,O2824,G
574104,O5858,U
376359,O4203,U
776428,O136,C
309180,O7812,G
768230,O8082,U
303768,O6113,U
140314,O1482,C
944186,O7593,G
266075,O6193,U
948800,O7120,U
679087,O6658,C
152094,O6757,G
423627,O5042,U
555016,O1988,U
157742,O37,C
577841,O5037,G
217563,O1984,U
63136,O4034,U
519784,O6100,C
207512,O2926,G
994792,O1909,U
273997,O5322,U
206234,O5480,C
106364,O4732,G
489671,O2036,U
773426,O5513,U
813203,O38,C
39875,O1240,G
90727,O9834,U
211526,O3227,U
960547,O8153,C
726859,O8348,G
949068,O5463,U
540298,O5351,U
459418,O1631,C
558043,O9306,G
262905,O1233,U
534387,O7720,U
456866,O726,C
767476,O7221,G
258829,O3891,U
968173,O4126,U
182799,O7689,C
861875,O830,G
319192,O9055,U
459354,O9308,U
386802,O7693,C
57157,O276,G
575652,O3190,U
192141,O8573,U
987023,O5283,C
481447,O1689,G
747187,O5866,U
689156,O735,U
840903,O5040,C
916401,O3504,G
217705,O5269,U
614116,O8192,U
25466,O8431,C
574176,O2426,G
450015,O9475,U
423250,O9689,U
534484,O7670,C
530912,O3230,G
205862,O8616,U
717338,O572,U
173170,O5889,C
654266,O7167,G
162641,O6181,U
67213,O5916,U
572050,O131,C
14269,O6195,G
620825,O3715,U
188044,O1921,U
994155,O9865,C
829795,O3251,G
827083,O1123,U
830668,O4916,U
289560,O7080,C
383271,O5424,G
121496,O691,U
28247,O203,U
803917,O7928,C
466719,O3012,G
448049,O3172,U
518085,O775,U
919657,O2095,C
113733,O9235,G
53333,O3023,U
636104,O7162,U
84885,O323,C
45744,O435,G
239654,O196,U
396717,O757,U
251454,O4514,C
400933,O3409,G
882224,O5983,U
897622,O2195,U
77053,O5761,C
879747,O7331,G
246191,O4403,U
513356,O784,U
264406,O809,C
72762,O9903,G
593569,O7916,U
546800,O9133,U
825019,O7661,C
217785,O7351,G
828863,O4919,U
986709,O9984,U
942001,O2644,C
508034,O3310,G
803617,O7000,U
620787,O1624,U
946173,O4266,C
776159,O2774,G
192174,O5995,U
823846,O2874,U
265313,O4995,C
159275,O978,G
979658,O7830,U
191824,O4975,U
356006,O4627,C
604982,O5045,G
19533,O5780,U
552237,O4949,U
132812,O1278,C
245260,O4125,G
233515,O8643,U
211556,O2302,U
511549,O3886,C
647155,O6941,G
981317,O1063,U
748145,O9928,U
385176,O9740,C
651092,O1404,G
206442,O9640,U
788998,O3983,U
313083,O8891,C
468811,O7082,G
478914,O4079,U
515929,O6417,U
306957,O5925,C
49188,O1869,G
939926,O1175,U
917612,O9221,U
548004,O6521,C
879048,O8884,G
371245,O5861,U
584884,O5829,U
267370,O1205,C
67172,O1081,G
231693,O8299,U
253666,O5458,U
821264,O123,C
470186,O1441,G
386436,O9056,U
953837,O218,U
180323,O4063,C
48792,O1487,G
494988,O6669,U
829426,O9531,U
295874,O9459,C
195386,O7181,G
598976,O4331,U
204101,O4027,U
24298,O2300,C
382060,O2260,G
63992,O1110,U
272018,O5016,U
155277,O8407,C
451950,O7616,G
802760,O1197,U
152895,O2070,U
287216,O15,C
825303,O5598,G
346895,O329,U
400622,O6854,U
911247,O51,C
634033,O4277,G
439805,O708,U
184821,O2102,U
728828,O6312,C
2222,O539,G
539877,O8859,U
170625,O251,U
587726,O4525,C
538441,O6481,G
804746,O247,U
146632,O9041,U
531975,O3706,C
969764,O1763,G
126413,O8359,U
863081,O9285,U
729182,O5277,C
67033,O2600,G
763679,O3296,U
834038,O6805,U
360603,O8432,C
274249,O9005,G
69895,O7234,U
488100,O8989,U
438067,O3754,C
521072,O8635,G
485313,O9932,U
166804,O7098,U
366079,O5637,C
376134,O687,G
255125,O3424,U
845709,O7568,U
998768,O5073,C
852912,O7891,G
714823,O1487,U
486177,O8984,U
993820,O5182,C
583116,O7265,G
277251,O2445,U
994536,O1021,U
806759,O2289,C
693114,O7667,G
685426,O5560,U
959186,O2821,U
355860,O998,C
874204,O7395,G
534957,O7132,U
924581,O8639,U
2416,O3029,C
72259,O1648,G
598160,O3184,U
755288,O3053,U
82842,O7162,C
825511,O788,G
465815,O8481,U
600768,O2573,U
985719,O4463,C
497157,O4856,G
353089,O1339,U
745041,O2427,U
887172,O7170,C
760031,O3390,G
967526,O7776,U
197315,O7618,U
619652,O1289,C
545308,O5912,G
881680,O2610,U
522038,O8724,U
209266,O674,C
171429,O1382,G
801837,O4090,U
244220,O1520,U
961048,O8820,C
132410,O6519,G
730562,O9472,U
353068,O5156,U
623114,O2176,C
241819,O4011,G
429763,O4865,U
934394,O4232,U
631242,O6635,C
887979,O2513,G
554998,O3680,U
733854,O6779,U
876909,O6959,C
291336,O2553,G
584183,O2985,U
280144,O3696,U
614758,O9282,C
203059,O5312,G
305808,O717,U
276914,O1925,U
502960,O1033,C
567489,O8289,G
508721,O8224,U
176006,O8698,U
108069,O5042,C
158786,O6953,G
373791,O744,U
654751,O8673,U
882636,O8947,C
462594,O9698,G
813418,O3236,U
232116,O1269,U
216245,O5387,C
190739,O9539,G
970299,O4161,U
990962,O8623,U
387817,O4752,C
30879,O2651,G
289247,O8845,U
168556,O2507,U
666831,O7820,C
186206,O3461,G
203839,O4361,U
79955,O8182,U
701507,O3375,C
173395,O7510,G
176065,O7470,U
239114,O5754,U
575606,O4205,C
634504,O7038,G
92569,O3212,U
923758,O1678,U
198942,O4897,C
581267,O6885,G
174746,O4562,U
16638,O9060,U
430531,O5252,C
792242,O672,G
912112,O6802,U
541023,O4120,U
966052,O2826,C
721511,O3586,G
99359,O2219,U
877364,O5045,U
260074,O782,C
532125,O9301,G
622229,O9802,U
162932,O8979,U
895191,O9131,C
638062,O7074,G
853863,O3089,U
208178,O759,U
990132,O8146,C
6192,O8778,G
634664,O5497,U
121675,O5437,U
631982,O3758,C
757532,O5653,G
314978,O3473,U
472841,O8810,U
322342,O9970,C
132961,O1388,G
144021,O4755,U
117648,O4659,U
606135,O7932,C
752398,O2233,G
610531,O5894,U
887050,O2980,U
385349,O4973,C
175888,O2453,G
214410,O8079,U
529594,O2872,U
688554,O2288,C
538672,O3949,G
976960,O6199,U
864136,O7994,U
801228,O9865,C
116305,O2316,G
685983,O6524,U
234184,O349,U
713312,O5974,C
498455,O5593,G
268395,O1037,U
392977,O5987,U
649231,O9672,C
912301,O6447,G
176409,O1692,U
588424,O4183,U
912643,O9748,C
297751,O4314,G
344431,O2715,U
21978,O6522,U
247895,O5635,C
18548,O181,G
843189,O2618,U
938616,O8109,U
926543,O8576,C
600193,O8090,G
971638,O9805,U
472110,O3348,U
754128,O9113,C
959455,O3956,G
629564,O8074,U
850728,O2,U
146370,O5539,C
809919,O5944,G
643435,O2958,U
31801,O6092,U
58836,O6552,C
832635,O6957,G
364140,O8695,U
973668,O1315,U
568725,O260,C
883605,O637,G
338221,O149,U
833259,O718,U
326072,O9547,C
839331,O7932,G
619493,O2307,U
53947,O1251,U
118114,O2847,C
55287,O1466,G
51380,O2355,U
659244,O7894,U
736992,O9355,C
88374,O1016,G
849952,O5282,U
73318,O9151,U
485570,O9030,C
965720,O6770,G
201910,O8175,U
517437,O2608,U
87389,O5685,C
935046,O6810,G
173757,O408,U
381150,O6997,U
528054,O9609,C
16022,O828,G
937363,O2153,U
472095,O6027,U
134980,O2462,C
334676,O8210,G
265453,O5207,U
244340,O8203,U
101281,O5171,C
55695,O8705,G
3846,O1140,U
217372,O1241,U
46022,O9245,C
453603,O1032,G
126130,O7549,U
163949,O1901,U
536678,O4969,C
521772,O953,G
194816,O4664,U
433936,O3673,U
2131,O7510,C
592074,O9782,G
899647,O8796,U
268228,O9185,U
996827,O7244,C
583513,O7950,G
22473,O5055,U
921541,O2554,U
851133,O6872,C
239134,O502,G
278818,O62,U
423019,O2194,U
869073,O6464,C
192709,O1329,G
363322,O3593,U
992826,O4586,U
443204,O2911,C
544569,O4810,G
815565,O9002,U
467416,O5473,U
797228,O1923,C
221853,O9818,G
225236,O7307,U
836055,O8731,U
546099,O8437,C
272223,O3522,G
651225,O6820,U
166148,O5625,U
801796,O2102,C
57665,O1106,G
75608,O5136,U
71946,O5017,U
125851,O9302,C
31878,O696,G
859221,O5107,U
572218,O5002,U
753201,O215,C
130649,O9554,G
642123,O628,U
486887,O6616,U
212921,O6689,C
41529,O269,G
437528,O6309,U
648256,O4362,U
881652,O5034,C
815598,O3112,G
257197,O7328,U
941159,O9208,U
47050,O3919,C
954659,O732,G
12322,O9707,U
714278,O7088,U
332556,O6002,C
991545,O2036,G
845101,O6514,U
232217,O1279,U
978745,O9801,C
629166,O568,G
966332,O2084,U
226558,O7677,U
683411,O8858,C
253055,O7902,G
259556,O9884,U
884174,O9076,U
964665,O3510,C
776347,O4977,G
879477,O4570,U
600188,O3669,U
435057,O8743,C
587325,O5339,G
6881,O1628,U
956027,O2946,U
872327,O9848,C
517000,O6084,G
420277,O4649,U
682101,O3076,U
232200,O3378,C
65767,O91,G
553479,O6913,U
187972,O3653,U
351824,O2366,C
392771,O2069,G
938510,O7875,U
545857,O1027,U
349186,O3809,C
308114,O2749,G
452318,O7867,U
440695,O3944,U
99168,O309,C
928321,O9953,G
538545,O5264,U
473345,O4938,U
927891,O6610,C
930524,O1466,G
152179,O7188,U
992126,O9434,U
757314,O3080,C
5877,O1582,G
832373,O7866,U
224664,O7609,U
741283,O2196,C
48931,O1419,G
658124,O4129,U
52093,O9764,U
377504,O5906,C
94939,O8741,G
139109,O1646,U
713326,O5864,U
504098,O1684,C
737240,O3819,G
942513,O1146,U
884444,O3184,U
597588,O5098,C
19522,O229,G
675741,O1996,U
110199,O9614,U
707481,O3162,C
550404,O392,G
840686,O5612,U
661877,O1937,U
817703,O2013,C
415529,O9112,G
645098,O905,U
663492,O1690,U
458002,O3738,C
115332,O6747,G
605945,O4530,U
146493,O2292,U
615131,O788,C
665901,O6506,G
239729,O3473,U
943132,O6540,U
769905,O5908,C
84244,O4893,G
110582,O7338,U
859905,O874,U
71806,O3733,C
865108,O5578,G
649498,O7338,U
995923,O7192,U
149519,O6617,C
451632,O977,G
477575,O7126,U
808968,O3353,U
677962,O84,C
575937,O8719,G
468730,O6664,U
822853,O9717,U
233817,O1644,C
433295,O2200,G
902970,O6077,U
686606,O2707,U
826350,O2003,C
829741,O2813,G
687224,O2328,U
151496,O7469,U
203143,O3276,C
575965,O2762,G
925888,O3711,U
153850,O6953,U
376990,O3669,C
780119,O8227,G
714131,O8399,U
283122,O6519,U
322292,O2820,C
1227,O9566,G
654484,O6174,U
917168,O1353,U
520778,O9016,C
628273,O9675,G
257863,O5616,U
377459,O2834,U
942584,O8967,C
987194,O1731,G
455564,O8799,U
691434,O8658,U
138828,O2507,C
83056,O7051,G
510854,O1623,U
949054,O7931,U
855961,O206,C
221874,O2135,G
489941,O7401,U
4159,O6857,U
450345,O2873,C
81922,O436,G
854988,O5086,U
902864,O874,U
205967,O7040,C
205885,O9232,G
163971,O7448,U
469046,O2751,U
850095,O8083,C
713145,O9389,G
415798,O6619,U
709228,O5854,U
711800,O3950,C
469244,O70,G
229184,O7582,U
540051,O2841,U
18970,O4848,C
974770,O1762,G
507374,O3794,U
146658,O2078,U
886397,O1232,C
624792,O5741,G
757329,O2524,U
81165,O6518,U
224245,O8399,C
4024,O2424,G
621189,O5699,U
243145,O4055,U
823183,O7787,C
875594,O9838,G
641330,O5026,U
325143,O191,U
886738,O9040,C
297674,O6672,G
934751,O9222,U
113308,O1898,U
299559,O1173,C
216593,O8148,G
752963,O1722,U
714696,O1289,U
374887,O2019,C
