User Id,Skill ,Skill level
778611,S65077,10
217405,S89469,5
190881,S2983,9
785377,S41345,1
628576,S28866,1
702475,S99107,5
929359,S7817,6
246913,S94718,2
335100,S96382,6
984863,S93193,8
604666,S39519,9
440926,S81541,10
141610,S61415,9
418650,S6115,5
305149,S51833,1
453424,S45130,3
6215,S55688,5
331493,S21189,5
302266,S80268,3
58455,S12584,4
935973,S6993,1
84156,S95427,1
110347,S64473,9
651662,S8572,2
673376,S52786,6
745441,S93100,1
877501,S55406,8
952423,S46330,7
698739,S95638,7
598624,S13992,6
78939,S49397,5
364138,S8107,9
929608,S71004,5
908743,S36878,1
509314,S56933,8
800871,S95091,9
509172,S95793,9
937349,S64238,3
731583,S20359,1
649133,S39854,10
154871,S58650,1
992608,S23292,1
932365,S76891,5
465557,S25376,8
574270,S85441,6
2964,S7302,10
45671,S17227,1
334706,S34329,1
639701,S99813,2
980086,S71031,1
746042,S61405,7
793426,S35446,1
584811,S77137,7
59240,S29244,8
52660,S93163,3
478149,S55767,5
170939,S99546,3
635543,S74328,10
269533,S66506,8
637979,S1713,1
145890,S24870,1
225415,S5373,10
895939,S2847,6
72354,S33334,3
899924,S51396,8
474703,S46264,3
530456,S43962,10
761443,S40890,6
308376,S76388,9
795149,S2927,7
738946,S27143,7
656102,S62383,7
682989,S73423,1
510081,S66790,1
574497,S82090,6
77215,S34283,9
28877,S990,5
861718,S35028,5
969213,S86395,4
484890,S58540,8
599898,S95398,7
35354,S1049,5
359556,S23117,8
483928,S36184,9
44766,S17165,6
171046,S60724,2
674812,S17820,6
192158,S10261,3
269488,S81067,10
138358,S82542,9
944064,S83801,5
476408,S60199,8
432282,S32481,9
370540,S28035,10
970214,S26186,9
615577,S86141,6
26047,S25161,8
518293,S8723,4
205717,S88708,9
608998,S65598,9
558923,S44583,10
824718,S98121,3
652856,S97304,4
516854,S62834,2
535087,S4804,9
821748,S11710,6
544002,S92583,3
114281,S93342,7
380056,S13882,2
939069,S10833,5
965490,S43728,1
268985,S81048,9
622342,S31687,6
803855,S22952,5
292929,S9853,8
930593,S88979,2
745947,S64016,3
443741,S34562,8
944432,S75025,9
44898,S63357,1
510037,S97796,3
35683,S478,9
384481,S26962,2
747621,S79199,2
136690,S43177,9
775826,S94975,1
300455,S52368,3
320552,S54163,7
5212,S10794,9
503461,S10791,8
66347,S4808,8
843146,S73399,4
839790,S24484,7
7195,S85615,2
396203,S60253,8
804869,S31688,7
699948,S63484,8
224819,S35537,2
968491,S27019,10
403723,S78803,6
696049,S58447,4
214353,S86474,1
310993,S16831,1
867722,S5174,9
605202,S56956,10
196225,S11198,4
13472,S90650,8
901522,S26594,2
367455,S1246,9
307866,S30568,2
583800,S50000,2
677731,S54003,5
308141,S10238,8
123634,S15862,10
91332,S15858,9
257519,S72661,1
775633,S34866,6
876709,S25645,3
270310,S59887,6
774296,S97866,5
726716,S48146,4
411673,S75269,3
863242,S32198,10
417699,S97406,7
884039,S83636,8
405804,S22938,7
71332,S28710,8
603178,S80308,5
166809,S58355,1
942430,S9598,6
419247,S13178,2
675764,S32776,10
927099,S41991,10
510113,S40296,6
816941,S66498,1
173688,S22087,8
577366,S99651,9
843369,S73356,7
913053,S89197,7
298442,S90811,5
915131,S84712,6
328920,S50595,6
653386,S68895,2
336509,S3500,2
39051,S96186,3
265429,S28431,9
201665,S68261,6
805309,S85022,3
289428,S8354,7
108422,S91636,5
953667,S1630,10
343090,S95962,6
678223,S4613,4
301486,S30440,6
739933,S10699,9
577389,S82749,6
407044,S28439,3
163542,S91083,4
362087,S90418,7
899829,S53981,4
572678,S52225,7
836123,S57239,3
845570,S72416,6
644348,S13491,1
633396,S18569,8
323581,S47751,9
912377,S11341,2
582383,S86316,8
317675,S7734,4
350346,S48089,10
631692,S80417,7
625550,S89468,7
369616,S75512,5
737263,S60933,8
845683,S43546,10
220232,S40124,7
686268,S34830,3
981927,S92159,1
72108,S41945,7
973814,S23935,5
693241,S9711,6
227934,S91551,1
202736,S27123,8
494364,S91631,2
142916,S74236,1
16044,S69004,4
412319,S25752,4
173467,S83065,7
868819,S49218,8
85760,S1283,7
95842,S72099,10
230530,S9454,3
663864,S79458,4
278381,S81536,10
909148,S53793,2
131632,S34316,5
262075,S52868,5
795954,S58437,9
358787,S37621,7
174263,S3656,9
336704,S92617,1
456391,S47466,8
9770,S214,10
233683,S78425,2
159419,S72522,8
13550,S18633,7
402287,S55173,3
295973,S3702,7
707813,S58997,7
627821,S3985,10
312833,S86964,1
267528,S89868,1
421697,S25594,7
600749,S89301,2
68775,S33878,1
58803,S83463,8
913594,S93169,6
356011,S18464,2
30504,S10126,2
123019,S13953,10
376482,S61496,8
929605,S94237,6
49477,S38815,6
730997,S76468,8
733467,S81214,5
358055,S44619,4
103808,S45655,4
214774,S32314,4
300455,S4170,10
116744,S25653,9
526940,S98998,8
282313,S85067,10
512402,S43001,2
165841,S58498,10
479903,S664,3
736044,S83151,6
94108,S28167,10
160294,S62588,9
677107,S10782,2
489928,S44936,3
2962,S70019,8
423608,S31003,6
257337,S11943,2
304866,S40709,2
812091,S13155,6
947947,S64873,4
721080,S24488,10
768725,S72891,5
280516,S5623,1
273862,S26731,5
847916,S92272,10
90584,S58079,9
939161,S32570,5
659783,S36206,10
9694,S8728,4
21471,S14880,4
818403,S21053,9
923894,S18721,4
549663,S4878,8
740530,S90987,8
698726,S98136,10
355618,S53213,7
718972,S84042,10
341440,S48139,9
288938,S48042,3
886638,S6946,10
963030,S614,8
709292,S12537,2
377175,S62359,5
834911,S66547,4
825061,S78497,3
512104,S75449,8
936371,S15964,4
603606,S59205,1
734169,S27446,2
696419,S89675,9
28574,S43042,9
57472,S13888,6
72706,S64208,2
427221,S6628,10
531413,S24509,10
487698,S16284,3
875929,S24774,2
353132,S43071,4
508850,S666,6
761103,S55062,8
701409,S17293,8
641211,S83015,2
62570,S4864,2
198839,S98526,3
598011,S60015,10
619327,S96098,7
115948,S52678,2
617972,S40466,2
759701,S57294,4
303760,S54248,2
725569,S82461,1
958466,S75972,5
383062,S79357,4
982440,S81142,9
594243,S30382,2
939851,S83346,9
495792,S94101,1
342731,S57033,9
44867,S39800,4
964957,S84561,6
414836,S59694,8
786447,S11307,1
111585,S48238,2
891021,S34150,10
687846,S61694,5
341580,S58831,6
554429,S46527,5
733119,S15226,3
80059,S11874,5
82821,S37475,1
954552,S12085,2
571393,S35713,4
801358,S55920,10
720283,S34612,5
646474,S36992,6
968202,S17054,4
684886,S46045,9
133459,S36191,8
899682,S41052,4
15032,S17838,6
449046,S35747,5
916096,S87177,5
422127,S25865,8
218520,S91424,5
287915,S30064,10
54863,S92682,9
829822,S61418,9
876467,S10122,9
749873,S22108,6
349415,S93859,8
119207,S73114,3
822285,S35615,8
520462,S6274,1
787528,S87947,4
378162,S2379,9
303158,S48208,6
166909,S31345,10
378904,S54645,9
769022,S79445,4
160820,S35528,2
714133,S11366,10
948833,S77930,2
231326,S29232,5
908304,S24430,5
633999,S59265,7
767773,S51675,1
376615,S18128,5
29862,S85570,4
923717,S91586,7
205684,S72747,1
405093,S35881,9
155523,S61076,1
550708,S84226,9
314396,S7061,1
991425,S5611,10
532508,S8740,6
508595,S86243,1
166562,S95790,4
696849,S74632,6
6574,S24880,3
582406,S87100,7
987634,S59550,10
49722,S91961,1
790397,S50210,5
213643,S64163,3
557852,S25821,10
985141,S22158,9
567294,S89141,6
787163,S36548,8
901469,S57746,7
63193,S32848,9
127225,S22474,10
606724,S75331,5
394623,S44439,8
597795,S56000,8
193296,S99111,1
763677,S13430,6
594980,S8093,9
9894,S33577,10
688340,S53749,1
110871,S37412,10
597274,S55488,2
935699,S95074,4
300186,S85916,8
122638,S13665,1
955282,S6114,7
818059,S96222,4
584249,S5939,3
665959,S6241,3
21684,S46190,10
136977,S49019,8
390155,S92605,4
646594,S98124,7
401872,S28333,9
202635,S39309,3
238727,S88440,8
24330,S18447,2
803151,S6467,5
409611,S50458,6
614600,S95519,1
583216,S10438,8
631211,S18371,1
868405,S99994,3
530831,S60763,3
670059,S371,9
646034,S955,5
496492,S34988,1
561996,S67054,8
562209,S59684,2
599449,S96519,9
522555,S83621,8
329879,S23054,3
836689,S72396,4
983461,S94584,2
756158,S57902,8
133017,S9974,4
261105,S42459,9
310115,S12532,3
685503,S33421,2
139679,S45057,4
93433,S71418,9
82372,S14502,5
482379,S83583,1
853295,S12007,2
593225,S6703,8
211877,S7725,6
920840,S17309,8
66134,S75146,3
418223,S46797,7
295603,S66272,3
583368,S43998,8
333779,S42811,7
342633,S81227,2
398812,S89985,3
956292,S15867,4
831786,S94860,1
917984,S9172,9
208547,S86801,10
201761,S29896,1
613811,S49164,2
631117,S78388,5
244761,S34140,10
497726,S70700,5
31070,S32534,6
97916,S99318,7
611735,S89601,9
164260,S45545,10
202268,S27057,9
110140,S93608,2
994810,S68303,10
978472,S82901,3
196793,S95765,2
706475,S33221,4
995213,S34624,6
373614,S70343,6
611679,S29228,3
282261,S14172,1
691200,S61751,10
621636,S76927,2
911698,S37334,5
478999,S92773,6
98017,S29614,9
653046,S82950,8
401578,S71727,10
921710,S13131,4
662928,S506,1
195279,S51412,2
913153,S74918,1
428078,S12369,10
847402,S69373,4
649747,S30382,6
202928,S32668,2
489942,S33145,8
51414,S92816,8
858617,S65586,10
516989,S53812,10
650808,S50341,2
5518,S72928,4
288478,S74223,10
815568,S95013,8
578896,S78645,10
206184,S59950,5
674953,S58641,8
848016,S60805,7
150398,S28022,6
296850,S5096,9
588389,S10463,4
241540,S81689,4
829527,S85605,4
11459,S81471,1
826134,S50804,4
144665,S12785,5
953296,S13148,1
104543,S22813,2
789810,S43607,1
223298,S67549,5
685381,S39544,9
61467,S98360,10
903640,S24386,2
941353,S64510,1
81045,S20689,2
241051,S3005,8
425597,S50190,7
203495,S63271,4
234717,S72324,9
804368,S7281,9
189903,S2961,8
351803,S97727,7
508926,S66778,2
758399,S44885,9
453943,S9930,6
975081,S5456,3
955592,S92044,8
15766,S29518,5
445486,S18854,7
965217,S90184,7
93377,S52942,5
317038,S79582,9
52955,S76570,2
344109,S12629,1
813030,S92841,9
436993,S87533,6
134596,S95808,2
615772,S2404,9
674602,S67379,3
507463,S66877,4
642883,S66889,3
279347,S25847,1
299974,S88473,7
213517,S55600,9
664346,S95582,1
88107,S98252,5
609567,S10656,4
515507,S85966,6
470342,S66754,9
7387,S61014,5
504251,S1879,6
956358,S90340,5
984335,S66508,6
620700,S13163,9
762985,S2819,1
520192,S86896,4
702465,S22640,10
860646,S3345,8
743701,S49387,4
325032,S8733,7
728455,S81079,6
258615,S25493,4
596520,S39105,9
919182,S45622,7
78562,S97663,4
710970,S45068,2
195664,S73748,5
758442,S84232,7
291877,S83818,7
532707,S70554,1
96636,S75803,10
48299,S88932,6
732335,S10658,5
297913,S88289,10
796142,S48149,9
336524,S48837,10
809242,S86945,6
289817,S15184,7
237787,S32741,4
358144,S5723,9
1490,S51646,3
902546,S49988,1
938736,S65381,2
128253,S59729,4
653839,S42050,4
432169,S42623,2
938113,S767,8
9565,S23919,8
2409,S35048,6
501658,S53377,2
379821,S59893,10
886534,S99829,6
339410,S76699,10
717100,S67324,2
69078,S27768,1
154943,S71503,4
684906,S80330,6
29264,S43586,2
879026,S18773,7
33148,S52733,2
58131,S47107,3
933938,S77535,8
563092,S23603,2
337650,S1957,3
401592,S31091,4
715724,S26602,8
836090,S87371,5
90869,S4615,5
938998,S80793,5
740226,S41624,3
770846,S80343,2
119529,S79236,4
548430,S73132,8
211590,S58592,6
120058,S5741,7
594698,S72088,10
535723,S98902,5
520079,S94932,7
240038,S16432,9
73515,S72721,2
785679,S17332,7
254923,S36301,2
993106,S42424,8
147879,S64857,6
526023,S61336,1
216591,S14917,7
670873,S13532,8
181862,S7489,6
256787,S72323,5
5742,S79179,6
172998,S51950,6
18580,S7979,10
505960,S47790,4
63464,S69863,4
836704,S31072,7
490551,S36756,7
621979,S2796,9
687164,S13449,5
333259,S20765,1
721283,S58228,2
860102,S81182,10
963355,S94384,1
304052,S41145,5
923022,S79371,6
850892,S56358,5
994877,S77935,9
428836,S23430,5
477828,S97911,1
520226,S9231,8
889240,S60670,4
142975,S18629,6
700124,S78672,8
691879,S74100,8
678511,S20938,6
54590,S91155,4
761383,S72038,2
941803,S73562,9
888551,S36088,1
771802,S19893,6
702027,S17363,2
804329,S40556,7
794122,S60385,3
694834,S25866,3
834297,S68908,9
624043,S7969,7
712361,S58740,1
3826,S52722,10
968091,S56474,8
160933,S59128,4
734867,S9012,5
99148,S67887,10
711530,S39804,3
528440,S44099,1
998920,S45715,10
506910,S94147,7
529918,S57468,4
764881,S71355,3
986426,S82516,6
34024,S91818,4
747500,S55216,10
124316,S90082,8
351251,S7764,8
271302,S6858,6
695966,S73293,1
266706,S12769,6
9265,S25125,5
429113,S60024,1
933604,S26486,3
78880,S42332,4
497502,S47506,8
970846,S80638,1
380630,S65575,8
946002,S36707,5
478362,S88662,3
700268,S67685,2
143327,S74078,6
96320,S88571,7
512134,S96318,9
7907,S34740,3
286146,S33669,2
767863,S35667,3
465412,S46939,1
920824,S42909,4
780042,S81911,10
26819,S68886,5
264186,S64954,10
916050,S55197,7
962261,S75558,7
916660,S69643,7
533400,S37390,4
18769,S31334,8
377002,S89434,6
71689,S471,7
923767,S42203,7
871201,S1229,4
129220,S17782,9
451258,S52287,4
377951,S19576,7
29785,S62834,6
123952,S35595,7
765231,S39221,10
905837,S20798,7
357779,S29146,2
622542,S8171,3
501760,S58391,9
645043,S5615,7
100976,S38176,3
833764,S31508,9
110590,S56891,10
412988,S99171,6
342620,S92915,4
599187,S61996,5
297605,S78271,8
375154,S69867,3
152172,S32288,7
999475,S81575,2
176681,S24637,9
179103,S3199,10
696152,S19964,6
822292,S87503,8
756614,S98812,10
529868,S8343,1
946122,S79977,5
459158,S86749,9
454956,S32616,2
708586,S79943,2
103346,S69972,10
599669,S6314,4
579327,S67539,5
80871,S42712,10
250733,S60228,8
51279,S92354,4
313314,S52032,9
589903,S57487,10
813909,S10436,4
338818,S88497,2
138644,S3966,10
744089,S30874,6
962966,S20558,7
488111,S9394,8
345484,S78966,8
40890,S1607,9
429512,S62699,7
973317,S98355,7
840978,S79000,3
717524,S4869,2
820624,S81164,7
277985,S38923,7
72627,S53237,8
876862,S58924,10
817307,S51345,8
976771,S54059,1
719101,S76958,4
982761,S89837,2
783919,S5793,1
937147,S1787,6
750175,S95330,5
200578,S50401,3
299791,S87354,1
219285,S56127,10
370947,S46543,9
349302,S29951,8
408871,S90317,7
253288,S14422,4
657117,S15150,5
878586,S43484,4
911925,S68025,4
421171,S15049,4
993485,S41274,2
411434,S24192,7
608867,S98209,2
515070,S92933,5
157028,S67934,9
923822,S54317,8
786970,S25897,3
951782,S16526,1
902156,S32381,4
668177,S47713,8
224129,S13650,6
341981,S67821,2
364810,S15130,3
550304,S57978,5
517209,S72289,3
929467,S62316,5
664699,S14519,10
248074,S75845,6
28713,S40252,7
89616,S518,5
244246,S18656,8
445503,S42169,2
405123,S11826,4
724240,S89212,3
661127,S55235,6
401008,S43085,5
288404,S5645,5
6940,S38937,6
115618,S38009,9
366395,S1471,1
295137,S17074,9
605315,S17416,10
535894,S24003,4
559578,S49312,9
489531,S55650,9
354767,S9950,2
405606,S35214,6
479427,S42443,8
632783,S87909,4
116747,S10257,1
411253,S35376,10
911338,S45489,7
488412,S2195,2
372399,S96624,6
921861,S98213,4
298476,S435,2
903335,S24630,3
79383,S6023,10
224646,S23848,2
523577,S57701,6
894570,S43340,4
242838,S42289,1
289070,S68908,4
878738,S39497,4
140833,S12946,8
674766,S72067,3
421932,S48007,10
824821,S17449,2
141871,S51193,2
793390,S90352,3
825974,S84731,8
99781,S80844,3
157056,S97249,9
268730,S98379,5
441030,S76830,8
585679,S22245,4
673718,S81589,9
164430,S35536,4
354321,S19894,10
337229,S79733,7
658926,S34736,3
405959,S15894,2
76214,S63655,10
997847,S8637,7
788433,S22853,9
493240,S7167,6
684730,S86304,10
881087,S67931,7
971383,S76402,4
715695,S72153,3
205242,S89067,5
226001,S15297,9
798841,S51471,9
163505,S50176,10
833917,S26830,1
354680,S71333,5
937403,S67829,8
214359,S99301,7
167082,S63028,9
816706,S8427,4
424670,S45051,10
484415,S49260,10
978812,S52378,1
653877,S20177,2
438100,S70276,9
357079,S90767,5
475927,S12041,2
66810,S91940,10
427271,S11718,8
268179,S36556,6
905634,S41939,10
698760,S48830,9
976942,S24881,3
294540,S5168,1
26157,S63467,10
62494,S44475,10
880206,S24058,2
201373,S86315,10
685582,S66637,8
515724,S62372,7
506695,S27553,9
255888,S74042,8
871721,S41252,7
85200,S84942,1
359649,S77068,5
640148,S85979,3
582846,S30327,9
444460,S52689,4
58644,S54555,9
573993,S88481,6
2733,S70336,8
549553,S76816,8
895355,S96499,5
164559,S93805,3
692334,S23771,3
134440,S49817,10
50654,S45057,9
234972,S51468,2
99162,S63665,1
128930,S84835,5
722019,S72188,4
511008,S20872,5
401009,S55478,2
329600,S97326,1
822465,S47739,10
995547,S30656,3
908226,S17708,1
197670,S99343,8
711199,S68628,5
693248,S10052,1
580116,S49475,7
649202,S66616,1
43348,S47589,4
658236,S78420,10
406500,S3684,3
263314,S87356,3
116504,S92952,6
148583,S76166,9
462207,S76706,10
15063,S4189,7
230773,S97155,4
223591,S35128,4
217677,S58789,5
442903,S41436,4
602870,S93913,6
359686,S362,10
423584,S46132,2
533134,S30637,8
161441,S31086,8
552250,S89083,8
461805,S36786,10
654900,S49416,7
365615,S58749,5
119013,S13324,4
424020,S10451,8
687881,S34506,3
407132,S75693,2
848199,S36131,4
410369,S44119,5
857415,S33873,2
557397,S58514,7
675637,S49102,9
128883,S93441,9
178458,S10579,10
483605,S39176,7
18027,S96607,10
490970,S13325,9
328465,S51264,10
156455,S83933,1
509471,S25043,1
186406,S50553,6
829982,S29158,8
864903,S24435,7
527283,S39936,3
989729,S85985,1
169312,S31087,2
564167,S39044,6
753782,S96834,7
712044,S35151,10
946588,S25598,3
807518,S73953,1
582774,S60592,8
966354,S370,8
417154,S81870,9
382163,S36272,2
142655,S65763,8
318336,S92881,4
458216,S20534,5
439224,S19635,2
816222,S40066,9
369959,S54369,3
950812,S52605,6
223438,S4558,6
914486,S83791,6
266000,S45937,9
725503,S24284,3
871431,S82007,3
518960,S36493,8
959957,S97986,5
26724,S50417,4
193755,S56818,4
788889,S87318,3
431580,S89511,9
703134,S40643,10
31947,S55463,5
313947,S80767,5
77438,S91447,5
546093,S76947,6
770470,S33229,3
734814,S960,5
130867,S61197,10
870411,S34964,2
322352,S7560,1
409987,S88320,6
758490,S76341,6
478257,S41816,1
824724,S64870,8
147493,S83152,9
824753,S44815,8
979885,S25083,7
116587,S58400,7
296545,S31666,9
773144,S9543,2
216987,S70984,8
45458,S85874,9
2184,S46227,3
886546,S15222,9
83937,S68467,8
722693,S18590,3
863525,S76331,2
651682,S71397,9
31615,S33001,6
169642,S45518,7
786839,S41559,5
109169,S67682,7
245488,S57685,8
884862,S19316,6
540597,S73166,5
601459,S1364,5
663300,S97616,9
911758,S69505,6
451670,S42844,1
908176,S71163,1
627566,S48398,3
419047,S78139,1
673046,S71763,8
211047,S97320,8
118628,S9675,3
55601,S14748,4
402013,S19265,2
441210,S71083,8
307460,S76845,9
41127,S31579,10
914794,S93026,9
372485,S12512,7
908646,S24228,8
452040,S50884,9
740414,S90583,3
759970,S35441,5
703992,S25467,2
182791,S44064,6
63463,S74916,7
660800,S78860,4
884786,S89954,7
357798,S14629,2
112266,S39447,3
388221,S24499,9
272529,S11431,9
83028,S51360,3
368294,S21122,1
188040,S764,1
356334,S17069,6
727441,S61411,2
955758,S42007,10
708905,S56474,10
920942,S21387,3
146753,S96840,4
725699,S51284,6
41100,S430,4
23886,S70849,3
543481,S74552,1
449131,S75008,3
862966,S99025,4
349755,S78374,3
251960,S18444,1
533669,S44665,9
452290,S21838,5
992971,S34159,7
178548,S87042,7
58767,S92423,10
992060,S28140,2
232184,S94806,5
993965,S21253,7
310502,S63519,6
349636,S39356,6
305489,S15951,1
873872,S77697,5
524058,S21171,6
688202,S49208,10
203578,S31369,5
662370,S33275,2
65596,S46026,2
982059,S17926,4
648264,S60143,6
248492,S97803,6
308324,S9778,9
433336,S73306,4
544096,S51598,1
178979,S83624,5
202569,S7368,10
478851,S17527,2
251357,S1730,7
238992,S98388,1
287252,S89046,4
229159,S14875,5
583531,S742,3
964530,S9548,1
745830,S5709,4
263133,S58810,7
867342,S42782,10
185661,S42392,3
119076,S47203,9
630557,S4757,9
856979,S27848,3
807035,S11513,6
434923,S72139,3
198878,S82677,10
206506,S19237,10
92227,S46895,2
604480,S83694,3
954560,S76415,9
103311,S38113,2
628004,S20730,2
285972,S98907,7
606025,S39584,1
222383,S9141,10
852561,S49007,7
384491,S87332,1
613106,S84246,8
466678,S33818,6
64592,S13712,9
28704,S50712,5
621585,S41504,10
69900,S99718,6
790356,S67047,10
176501,S56466,2
951795,S12222,7
471588,S40600,6
748128,S10930,8
980232,S98761,8
456430,S12075,5
923310,S43850,10
534632,S90168,4
743914,S29535,5
631384,S94076,6
287285,S16407,2
850235,S19882,9
966149,S95155,3
616106,S50488,2
295853,S50637,4
739680,S97226,2
684164,S37959,4
772037,S23073,8
339977,S15713,10
765794,S42046,10
143874,S66574,8
765091,S94563,1
89887,S39194,6
877956,S46979,7
348064,S78227,7
71046,S5152,10
559505,S10328,10
357944,S90570,7
578748,S38291,2
364124,S90800,1
895459,S24477,7
815244,S32455,2
153487,S6990,2
496218,S96387,9
268750,S59451,5
355539,S57475,10
291962,S17808,2
382515,S27159,7
187427,S93979,4
302507,S75582,8
662400,S20459,7
999390,S15126,9
602538,S94306,10
877239,S41379,9
304683,S84916,8
319495,S96785,10
117209,S81330,8
762815,S61701,4
417839,S69490,10
531581,S86299,4
851520,S90595,6
464800,S32844,9
189050,S50415,10
477969,S69762,2
48503,S35811,4
585004,S63380,9
117534,S23571,9
372780,S74863,2
753945,S96751,8
774888,S29896,9
896810,S62427,6
458243,S79494,5
130792,S15788,2
131041,S90683,10
770544,S30582,7
315951,S48713,3
794476,S18659,1
285413,S51629,6
524033,S64955,3
301811,S67792,1
793383,S94071,6
97792,S78830,5
235867,S75520,10
875384,S6747,3
950060,S49856,2
946294,S54119,1
781135,S3797,5
415316,S58109,8
175589,S41038,8
109758,S78960,1
692204,S7622,7
950694,S29912,10
188522,S44287,2
146128,S47217,10
258023,S69944,10
871640,S12681,10
130768,S24080,8
202241,S72989,1
947678,S81154,2
914289,S52002,1
791633,S40385,1
741460,S27234,8
862056,S70565,1
478556,S84073,5
602859,S72950,7
258615,S62913,3
682032,S73301,9
241803,S68860,7
736624,S1045,6
355141,S51225,3
875728,S63762,9
784717,S6821,1
213894,S59031,10
571013,S37724,3
103888,S38259,4
516067,S61341,5
29809,S28103,5
5334,S19075,5
374147,S64072,10
584212,S3296,3
810211,S13148,5
654848,S75547,7
315957,S69000,4
442067,S9103,4
723721,S68151,8
147745,S84464,9
297972,S51565,4
823299,S45816,3
423045,S80608,4
560062,S79358,6
339797,S15540,1
291292,S34253,10
13324,S52965,2
308448,S49925,8
108587,S44061,3
909023,S26125,8
347532,S77994,1
881668,S33924,4
155110,S79403,3
971653,S64135,7
645477,S14421,2
987027,S20291,5
74185,S98540,10
731184,S12389,8
640245,S46160,4
777770,S70343,6
430967,S85132,8
247206,S3213,1
431476,S21610,6
794088,S70921,3
909311,S90613,5
672432,S34285,6
408156,S2534,1
6367,S8811,3
292485,S65862,6
243197,S92886,2
233397,S59066,3
37560,S26726,5
804014,S40429,4
573564,S45037,5
479923,S65374,1
553219,S37456,9
573170,S29727,3
98990,S23611,6
211648,S47684,6
821600,S67434,9
280822,S89210,2
778172,S45684,5
968350,S19446,3
62355,S18007,4
751467,S70837,10
186876,S99087,10
530627,S18377,6
776527,S66763,8
798775,S25889,9
245651,S39302,7
967966,S36899,2
270978,S85818,5
362227,S99923,6
124746,S1008,9
651213,S78874,10
466674,S68921,5
609653,S45902,10
676167,S39737,10
450692,S29224,2
749411,S54201,9
55790,S10967,8
642637,S3868,2
879160,S97783,5
30220,S95851,2
510678,S65073,8
443736,S32056,9
277336,S85560,3
13710,S93192,5
401277,S74574,3
539841,S6880,8
444350,S97473,8
167466,S60550,9
411802,S27577,7
503293,S17562,10
27849,S21367,1
996368,S18182,1
267655,S66091,7
601721,S63287,8
701235,S63231,3
248793,S61546,9
392575,S98823,4
944914,S27783,8
129883,S1551,9
997771,S69945,3
444871,S27474,5
900924,S3882,8
364410,S52590,10
127843,S6370,7
662007,S64630,5
111704,S76185,7
990622,S87692,4
216138,S19863,7
279793,S62433,3
455939,S31379,4
974439,S29494,10
616111,S50050,6
107131,S84124,9
675479,S82227,8
467022,S2145,6
885603,S39267,8
622245,S46133,1
594385,S41702,6
413957,S41674,1
96288,S37625,6
51285,S89371,7
271399,S63460,8
610324,S20508,4
118427,S43504,8
686559,S52990,5
365675,S47328,4
336914,S42256,9
896390,S4077,6
689125,S31212,2
955807,S26682,4
220413,S51660,10
583991,S98940,4
929701,S51437,6
739411,S84377,6
512306,S26077,9
829685,S52305,9
268972,S47218,2
257901,S86861,3
95648,S54742,9
678787,S31319,10
136870,S19895,5
792096,S58163,10
640468,S87628,8
476107,S75533,9
449474,S29928,5
360222,S38526,5
421187,S43976,9
496386,S88420,6
893101,S58994,7
321394,S70121,10
841533,S15344,6
672460,S93033,3
584919,S42985,6
81718,S94837,3
723684,S73247,2
768151,S45720,1
119833,S8037,1
781268,S64963,8
118180,S91418,6
737402,S10109,7
143208,S58219,10
684063,S86739,10
34326,S47788,2
95072,S30023,7
571100,S87270,4
747569,S18736,7
788755,S17494,2
594272,S60481,1
648835,S30776,6
796800,S12318,7
172441,S93446,5
102910,S95889,7
264294,S29850,5
123484,S22334,3
452403,S18675,2
123971,S55557,2
742149,S23987,2
687834,S99450,10
875218,S76760,10
469515,S59010,8
576128,S7493,6
997681,S44253,9
122934,S25372,1
570253,S5496,8
413469,S69580,4
465043,S38842,9
70098,S35777,4
690276,S53267,2
504586,S68977,1
243448,S55327,10
94470,S45307,2
956352,S27288,3
685091,S50192,9
670491,S6899,3
340914,S36864,6
681052,S65278,5
297095,S97891,6
141240,S13276,7
520827,S14559,9
171716,S39521,5
955171,S8613,8
322498,S13312,7
23309,S61672,6
167317,S73039,9
555436,S66575,9
551321,S85458,2
932516,S20989,7
885010,S98203,5
877103,S89426,4
530091,S64816,6
999408,S86762,3
96835,S40872,7
143830,S21308,3
924835,S17864,5
98247,S87431,1
13431,S60865,4
692881,S73674,4
643410,S76212,10
279193,S86936,1
112443,S16483,1
836464,S14470,1
872466,S27341,9
631388,S1106,7
779115,S48305,6
649066,S88643,3
542415,S42801,10
707616,S84311,10
220079,S74021,9
927238,S25989,10
584727,S75559,8
909518,S48101,2
195580,S2354,10
65174,S10121,9
804741,S87624,1
914497,S72299,3
654561,S53573,3
755970,S19842,4
175289,S98659,5
932592,S90201,9
494249,S47525,5
435940,S85119,9
665528,S10516,10
846114,S79705,3
69131,S59651,8
503745,S16742,4
857691,S71461,6
600559,S38528,1
915490,S87827,10
458365,S15864,3
87547,S71371,4
173546,S87415,9
463397,S91007,1
386570,S14485,9
360801,S20846,5
944789,S9666,3
873245,S90458,6
630360,S51037,10
579778,S10634,5
554563,S12582,1
648936,S12945,7
309919,S73248,8
144521,S33430,8
640694,S66824,5
754528,S69938,2
228154,S8520,6
699756,S24653,2
552414,S21230,5
472836,S15901,5
675919,S63851,10
653732,S11430,2
266901,S67058,4
713229,S79569,6
345192,S58934,6
357362,S80612,5
776222,S30450,9
123977,S88489,2
832640,S96443,8
392902,S87478,6
104467,S61988,5
627131,S68210,8
275117,S7593,10
