User id,Interest,Interest level
565502,I2902,9
775254,I1331,6
714944,I1309,9
225111,I8208,4
911946,I8733,10
478349,I2564,10
833937,I3566,7
710355,I372,6
873366,I21,3
268218,I9682,1
415847,I3746,5
498303,I5497,2
429058,I7476,6
716638,I6751,5
611534,I6303,1
709842,I2022,7
369438,I5304,5
100293,I8601,10
303014,I8898,1
375033,I1103,8
803488,I5086,5
878910,I7222,8
626540,I1520,2
261090,I9809,4
965479,I8864,5
486123,I7979,1
891258,I4845,8
874413,I5667,9
949203,I3315,2
50101,I4556,5
984071,I2333,5
614252,I7136,3
650468,I2416,7
647805,I1218,7
610363,I9388,9
702205,I9079,1
885592,I7438,6
192345,I4432,8
680032,I4169,3
933927,I5276,7
26854,I3844,6
287122,I7883,2
603891,I6592,7
36767,I1338,9
523854,I880,8
707301,I3690,2
790713,I7700,5
573601,I8000,8
478936,I5015,8
919980,I3977,2
293950,I9958,1
104116,I9008,6
871757,I3144,6
406057,I7352,7
661509,I7066,8
536380,I6396,10
147571,I3881,1
458507,I586,9
169553,I5199,7
654710,I3387,7
836159,I3390,2
368873,I2537,3
858477,I1304,8
684762,I2325,6
471874,I724,7
719182,I9902,5
287185,I1038,4
135028,I8280,4
771750,I7420,8
462051,I8771,8
36056,I9220,5
816139,I6003,1
649659,I8033,3
358187,I7703,1
837523,I14,2
536982,I5634,6
287033,I3544,8
558298,I6013,6
229794,I7263,9
286254,I1974,10
262998,I63,2
999750,I7612,9
177547,I5548,7
144624,I1647,4
158470,I3848,6
19025,I8778,4
128299,I6235,10
220625,I528,4
995045,I2254,5
304209,I9037,6
163744,I996,8
391425,I1768,5
119024,I7608,9
47272,I7571,1
50454,I6358,6
287791,I3785,2
610523,I4661,10
494835,I9242,7
21814,I6922,7
155136,I3926,10
728766,I9947,4
889171,I5724,10
383087,I7929,3
143188,I1848,9
999915,I6619,7
487084,I2906,5
453640,I2338,4
829110,I2438,3
791030,I2000,6
159805,I8805,7
984328,I4264,6
93501,I7595,1
847864,I8900,10
380114,I4651,3
687766,I3732,2
110413,I9008,10
827255,I2038,2
67984,I8687,4
80427,I4052,7
168153,I1059,10
667524,I991,5
862892,I5275,1
317507,I3944,8
235658,I205,2
806034,I2493,9
235526,I5551,4
280391,I7947,6
549433,I1260,2
846832,I6360,2
416348,I795,8
89640,I1964,3
737358,I8109,6
116268,I1636,6
645840,I3816,7
783417,I1121,2
478038,I9,4
596266,I3955,3
361811,I1036,1
177794,I8407,4
858313,I7748,4
537009,I923,6
762002,I9220,6
869566,I3512,8
260924,I7956,4
48809,I6377,4
855934,I2499,3
692112,I6116,4
538948,I7764,4
815220,I1400,3
751735,I7329,5
754449,I3221,5
553419,I4036,4
38422,I1600,10
86205,I7135,10
617707,I8549,10
806437,I4007,4
569871,I3835,1
21312,I3250,7
54912,I3498,9
375162,I3428,5
737231,I9593,7
720884,I3477,1
271700,I2262,9
942185,I923,8
674789,I6556,10
2380,I6233,3
221994,I3059,10
281510,I1193,6
339165,I7701,1
949044,I2619,1
316595,I2989,10
293360,I6502,9
335431,I5643,8
765307,I9329,3
859176,I4073,9
690865,I2743,5
906574,I5126,6
988563,I537,10
102183,I4636,9
343003,I3450,10
694795,I9594,3
319732,I5935,8
216264,I5893,3
36361,I9726,3
5571,I5310,10
936472,I3803,9
92396,I5597,6
345699,I1148,4
866179,I8041,8
20491,I2733,1
86622,I4704,5
173500,I8803,4
191112,I4288,6
7663,I2436,6
348771,I7550,6
801833,I8404,5
288976,I310,10
266222,I2373,8
505991,I832,7
499504,I6379,3
61520,I5202,5
884321,I1641,6
955858,I9149,7
909951,I8156,5
569358,I4524,6
725175,I839,10
606055,I573,6
57284,I2133,2
581259,I3268,7
755148,I5057,2
677714,I5753,8
645500,I3083,4
271675,I4698,10
891268,I2895,10
186551,I5202,1
432918,I4521,8
98009,I8838,7
74215,I381,8
67305,I6424,4
740992,I5933,10
300416,I9802,10
235737,I9377,2
954050,I1997,5
986987,I6107,2
489059,I9032,4
684620,I6197,5
770257,I5932,1
719606,I1935,6
505160,I2129,5
443096,I8333,6
865539,I1469,6
772931,I4838,4
584192,I6326,2
465138,I440,3
813392,I4556,8
231945,I5255,7
781357,I2011,3
656039,I3018,8
273617,I9513,4
945939,I7117,8
515994,I8614,5
333624,I5232,1
771423,I2499,8
239030,I2307,7
392560,I2094,1
546893,I5414,5
70952,I4154,1
280046,I9296,9
894594,I6757,3
320413,I3108,5
832957,I5324,7
348361,I9688,2
33916,I7924,1
261203,I3736,8
470218,I1858,2
275482,I1775,9
220214,I2839,4
746700,I684,9
213949,I6198,1
228415,I5090,2
870337,I8324,3
926725,I9438,6
277446,I2238,9
521337,I9862,2
795968,I9093,9
361692,I9951,6
464145,I2962,8
422117,I947,3
757609,I5598,1
167618,I2305,5
869851,I53,3
622473,I8072,7
530144,I3776,3
534764,I4421,4
234234,I2700,9
986755,I2530,3
590415,I9822,3
958548,I4711,10
160801,I1370,3
304959,I2442,7
113072,I4745,3
579562,I6123,8
430742,I8150,4
29909,I8725,3
236423,I4738,3
431754,I1837,8
128834,I4521,2
498325,I6706,7
436657,I6053,6
254661,I297,2
68976,I759,3
402549,I8719,5
401775,I8294,6
744126,I9038,3
502172,I3966,4
507605,I9580,10
307651,I688,5
470127,I644,3
145344,I6466,1
794215,I5081,10
291686,I4474,2
76389,I2569,2
317224,I5068,5
740243,I3866,1
571336,I6260,8
66998,I9534,5
147870,I8261,10
416710,I8822,10
928066,I493,9
877169,I4724,5
568576,I6649,5
553601,I5355,4
839712,I3242,6
959880,I4929,3
231041,I662,4
399908,I1574,9
32409,I6382,2
708161,I36,6
216788,I4144,8
850231,I6184,8
773180,I7375,3
753014,I4920,4
541064,I9251,9
218721,I7748,7
492854,I641,10
470039,I4636,9
458904,I9578,9
433645,I1710,6
305277,I354,6
159389,I1299,10
420054,I5460,8
680341,I1834,8
528122,I1168,9
237167,I8723,8
745839,I8692,8
931957,I7488,2
42727,I5542,3
676398,I6582,10
850398,I404,9
737084,I4417,6
321456,I9214,6
10179,I4807,9
517222,I4295,5
995769,I5656,6
79875,I1295,4
796579,I5603,4
362462,I4287,1
207182,I923,10
43200,I7942,7
428230,I736,2
637508,I9203,10
765855,I7707,10
278170,I9520,1
192304,I1377,5
418281,I8764,1
430051,I9500,10
91183,I9701,6
194489,I1462,9
173897,I7838,8
474220,I9959,8
156237,I4299,3
385540,I6985,6
937189,I3085,3
931359,I9783,4
230564,I7999,10
860723,I1186,6
323026,I2680,4
928239,I269,10
612888,I6357,7
136704,I6795,10
534593,I4218,9
557403,I6078,10
75211,I5414,8
724874,I9070,7
988076,I6089,10
887453,I1132,2
220837,I8088,5
356172,I746,7
80350,I3226,5
69731,I3305,10
636440,I9034,2
933718,I2701,2
984620,I6622,9
535739,I3177,2
838300,I7448,7
972647,I7285,9
909454,I1579,6
859515,I8669,9
991451,I9899,9
383926,I909,4
992694,I2621,2
651576,I3338,8
734610,I6117,1
190505,I7090,5
761102,I9761,6
688810,I3750,6
754359,I394,7
408619,I4278,4
681750,I4126,4
132609,I5842,4
706609,I3484,1
292712,I2491,9
922719,I9166,7
646141,I2154,6
676717,I1476,8
571551,I4640,8
350235,I6119,7
927828,I2309,10
272386,I2507,10
470584,I3691,1
314031,I8601,2
783056,I7866,7
701238,I1518,3
906490,I9296,8
613074,I3621,8
286556,I9681,1
212741,I7386,10
529228,I161,3
211741,I9065,7
871926,I5930,9
229346,I408,3
642319,I9047,6
942126,I5403,10
571590,I10000,1
845116,I2310,10
855493,I3983,5
84126,I594,10
850254,I8242,8
405037,I601,3
302749,I2576,4
94368,I9648,9
894171,I6796,8
682535,I5111,8
418005,I6573,10
25782,I8917,8
635086,I9561,4
480240,I7107,10
121796,I7115,3
946825,I9756,6
821862,I5837,9
469182,I6322,8
287257,I4512,10
572937,I5756,5
475048,I2978,5
66679,I7881,10
782220,I1519,3
134055,I9447,10
725452,I2663,1
990133,I9263,7
259375,I6753,8
106767,I1968,10
844520,I3086,4
297955,I4594,9
6830,I7387,1
604307,I5046,2
694268,I1383,5
460460,I982,10
550301,I8277,8
859975,I3861,5
530056,I1546,5
266256,I604,6
32059,I6811,3
493942,I4700,9
232979,I2904,2
441040,I9931,10
965426,I512,6
560361,I8054,5
38714,I5149,6
887848,I6589,8
81236,I1642,1
660659,I10000,3
960634,I7201,9
782064,I8825,6
645254,I1587,10
531479,I8,5
551855,I5267,1
872043,I5996,6
239484,I7484,6
933750,I4833,10
49134,I857,8
569684,I2092,2
434085,I871,8
981436,I2367,7
858059,I6344,7
387378,I6899,7
365292,I6812,10
939271,I6267,10
499021,I679,1
909971,I7177,7
683757,I4581,8
801539,I4085,5
524842,I9173,2
774809,I8320,3
710858,I193,10
960155,I6797,10
641856,I8643,2
586708,I8666,7
485384,I1601,2
843132,I3124,9
67285,I8787,1
932992,I9920,6
67256,I6111,7
505505,I562,9
438655,I944,8
99886,I2145,8
132310,I5332,10
8106,I2492,10
950307,I2747,8
582326,I6549,6
525000,I4266,3
954054,I7426,8
483933,I5218,9
317195,I2831,5
39948,I4114,6
644815,I4512,8
403625,I6267,4
851248,I9699,7
714328,I6085,6
212532,I8617,10
761450,I904,1
526349,I2479,2
25469,I8944,8
422707,I2710,6
870833,I9973,4
553671,I7552,3
852710,I2177,8
739036,I3157,4
287631,I5945,2
584068,I4294,3
855141,I432,2
530496,I9223,7
246606,I2302,3
2819,I5881,2
463928,I2840,1
278567,I8420,9
558872,I428,7
797196,I5874,8
805988,I963,10
566961,I9171,2
918052,I4376,9
485008,I4329,1
464102,I307,10
104724,I9453,6
987925,I7383,10
252365,I5791,6
90149,I5283,2
70876,I8635,3
975696,I547,10
673754,I6301,8
946503,I1340,3
763318,I9698,6
318231,I9504,9
201074,I7147,3
238836,I2430,10
432872,I1923,7
278246,I9198,4
93128,I4205,1
857825,I9664,6
753815,I2917,1
878037,I8070,7
157757,I217,2
683391,I9134,3
282,I626,7
857054,I705,4
243318,I3190,9
673159,I401,1
46943,I8465,8
411442,I8675,7
831355,I2855,5
995345,I2152,2
770355,I1103,1
109775,I9594,5
772944,I843,5
421154,I5074,10
446173,I6486,8
323862,I353,6
419502,I4556,2
769589,I3619,2
835316,I2207,7
464133,I9219,2
225604,I9891,2
853629,I4657,7
548229,I2514,7
630089,I6209,4
358424,I8556,6
834716,I384,2
316126,I5247,2
105768,I4296,4
858358,I361,5
30448,I6324,6
935616,I6875,10
947594,I2107,7
125695,I3528,5
714440,I7736,4
682543,I6817,6
954412,I8485,1
617255,I3398,8
611487,I4015,8
153972,I8939,8
419998,I92,7
306680,I5097,9
226153,I2331,10
184849,I7993,10
745483,I5994,10
936624,I3861,3
782481,I8970,6
37971,I3856,10
868347,I7690,2
158019,I5942,6
562364,I6777,6
773815,I738,9
228617,I9703,9
607624,I9825,7
764870,I8983,4
873037,I3719,9
309838,I3294,1
414024,I161,1
489866,I8217,9
892167,I9800,6
327433,I3521,6
308848,I273,10
37632,I6716,4
262217,I8966,9
830117,I8863,3
422233,I1856,9
579984,I4161,3
350573,I8170,9
779,I9411,10
3401,I5587,1
753139,I5949,8
791459,I2550,1
914413,I3966,10
585,I4926,5
778190,I8490,6
353504,I2040,1
977859,I1922,2
600844,I4396,2
900877,I9090,10
91716,I6317,9
368866,I8498,3
532764,I9511,8
768987,I2986,2
776131,I676,1
657206,I2742,6
414059,I7367,2
437072,I9068,2
566855,I8189,2
575017,I794,10
729438,I4129,8
938759,I4794,2
530147,I9402,10
563770,I9850,2
848937,I8865,9
631578,I6839,2
225462,I105,9
117000,I1481,9
669166,I611,3
6903,I1337,9
783555,I9751,5
3969,I3896,3
581914,I3422,7
931760,I1628,7
998920,I1071,6
999407,I2826,10
961587,I5566,7
744552,I6839,3
465835,I9244,6
650700,I5116,2
657820,I3551,4
180393,I3725,9
76514,I252,9
71512,I9227,2
656880,I5804,10
233836,I125,4
86829,I2340,7
183832,I6552,3
892885,I6131,4
3560,I4497,2
906893,I8288,6
158404,I2432,7
183660,I4094,7
324162,I2679,10
308641,I6297,1
535329,I7074,5
453933,I6800,2
846390,I5890,9
490485,I4982,7
244196,I3211,2
448030,I8309,6
769071,I6443,8
534281,I9303,9
755063,I5957,7
320932,I2600,3
383912,I8826,3
185256,I1796,5
28692,I1003,10
706052,I4572,9
523760,I145,1
742488,I5621,1
267763,I1241,5
203273,I8357,3
200326,I1578,3
3630,I5792,10
199661,I3295,6
399872,I7034,8
69120,I7210,1
416747,I1232,10
111903,I5171,6
180462,I4343,4
116790,I1115,4
819697,I8872,5
998576,I1644,4
840173,I913,5
806384,I5928,4
524030,I8652,6
200591,I1439,7
232784,I8900,10
280391,I2879,7
445175,I2017,3
262948,I2681,10
864123,I3969,5
978600,I6677,1
650148,I6271,7
804867,I5990,9
220213,I9546,7
223853,I4225,4
949580,I4238,8
714886,I2611,3
133657,I9423,1
798630,I1456,2
608311,I1046,2
195663,I6633,8
792039,I58,3
843222,I4071,4
983864,I5549,8
575636,I956,1
783777,I2466,8
947567,I907,8
190375,I7799,10
219208,I1497,8
598124,I6875,9
982832,I504,3
609706,I4303,1
312045,I7302,4
943585,I8998,8
565149,I6471,1
236006,I5115,3
547792,I4739,3
595861,I3358,3
4582,I3481,4
12618,I2839,5
671862,I6007,1
627319,I9348,6
879923,I3966,10
50223,I9190,7
220577,I3352,4
642857,I4148,9
951029,I8396,8
958746,I4130,9
320965,I4514,7
937528,I2845,9
589417,I4431,6
352000,I8196,6
947262,I9994,9
11968,I1905,7
691815,I3275,1
671709,I488,8
114407,I1485,4
682066,I1636,4
759093,I150,1
36333,I3479,9
557541,I9416,5
40398,I1948,1
746569,I4024,2
70833,I8870,2
369253,I110,10
921935,I3763,4
295297,I9102,6
952784,I7192,3
452700,I6065,6
455162,I9894,3
676087,I1615,8
590793,I6717,2
544926,I1173,1
565636,I3124,7
656896,I693,6
747558,I1068,5
97335,I758,1
422914,I2441,10
72072,I3701,3
237728,I7125,10
550018,I3695,9
829395,I5305,1
139287,I4918,3
511769,I3976,7
145152,I5739,3
478735,I3187,4
251055,I8946,10
962807,I6346,2
554624,I7908,9
654388,I9381,1
191053,I1684,6
330040,I1830,10
65633,I2476,6
482897,I8703,3
375804,I2833,6
646144,I9384,7
439574,I1367,9
731159,I4273,8
603707,I6030,1
479372,I6430,2
845077,I3934,10
834603,I8757,5
573431,I8232,10
288140,I7101,5
956532,I4925,1
994248,I6610,6
545726,I3628,3
479225,I1101,1
523095,I3141,5
671581,I3891,3
402621,I9526,6
896531,I1897,5
758371,I80,8
339822,I7891,9
330169,I1151,5
538960,I7959,9
411265,I3655,8
627201,I2417,1
665523,I2615,3
874144,I8818,4
33155,I2101,3
538986,I4494,5
324289,I6045,3
946462,I953,2
342500,I5033,3
56918,I6551,10
975157,I4854,1
171970,I604,8
766268,I3297,4
109260,I8544,9
464478,I9842,1
805432,I1728,2
142925,I6123,5
936107,I857,4
673545,I1502,6
178757,I9446,1
610632,I903,2
233670,I4082,10
563197,I5529,8
789776,I1913,2
96111,I1847,8
728476,I7277,7
27748,I3649,7
20947,I9533,7
332223,I5888,8
352297,I1371,4
95303,I8014,6
245725,I2319,9
299865,I4394,2
336346,I5286,1
377854,I1965,9
559634,I3543,3
138416,I6397,10
41506,I3907,10
121256,I2676,9
788273,I453,1
291891,I20,2
274958,I6676,3
884421,I2613,8
917395,I5729,4
511271,I8396,9
557751,I2953,2
968074,I2292,4
162527,I1610,7
324666,I3558,9
329857,I2627,7
386687,I4571,4
642968,I3143,8
67665,I295,6
690966,I7912,5
704462,I5470,4
993306,I8144,6
657553,I1399,5
910639,I1545,5
921589,I351,6
288281,I8935,4
844048,I4865,8
865107,I122,7
157932,I8484,2
913883,I7312,1
764480,I6328,8
665851,I8202,7
98911,I7841,10
771692,I6535,10
229452,I4735,8
911011,I2735,1
585609,I6681,3
751817,I3965,10
906795,I7392,2
626591,I2389,3
663651,I4439,4
414383,I8242,9
320862,I4335,7
525903,I8564,7
146945,I5857,10
799205,I6840,1
234970,I7333,1
156891,I8565,1
60471,I4023,2
486739,I6996,3
177585,I2448,10
939050,I2062,2
752487,I7818,9
335146,I1278,9
784954,I7504,1
274341,I3234,6
61050,I8176,1
761387,I2282,9
965914,I5599,1
700184,I9031,4
999282,I7800,8
74362,I1244,7
324988,I6037,7
761199,I9582,10
419561,I4849,9
11261,I8931,2
639195,I4712,3
838379,I5179,6
920729,I6695,7
912553,I6264,7
162911,I1503,10
824305,I1510,10
341624,I3397,6
116326,I6708,8
874613,I97,5
853952,I2164,9
488456,I8867,10
537589,I3763,3
440764,I7298,5
251272,I5654,2
3183,I274,9
222672,I472,1
227237,I9967,1
876189,I4099,4
804702,I8994,6
822369,I7579,7
405618,I382,3
823210,I7742,8
443673,I7818,3
935028,I8929,8
421785,I3200,7
419657,I6957,5
720331,I598,7
701450,I5719,2
289493,I4551,6
883208,I2207,3
95010,I4660,2
77360,I1113,9
554394,I1898,5
944563,I6303,1
266321,I4854,4
216651,I4942,1
399307,I8043,6
413684,I9138,9
415203,I2694,7
126797,I7223,3
954535,I8412,7
913838,I7197,6
682200,I7301,10
495673,I7876,2
406064,I5157,10
122676,I4782,10
536191,I7561,10
630255,I1516,6
136751,I1160,5
918701,I3888,5
724052,I4010,9
657382,I3999,4
409813,I3065,4
235759,I135,8
72891,I2935,6
779060,I7918,4
542779,I2365,9
852083,I5691,2
300458,I5713,6
510904,I5231,8
41619,I6107,1
120085,I9723,1
751928,I4350,5
816270,I3433,10
474028,I271,5
108339,I2784,6
291903,I7429,6
939701,I8793,10
323706,I1435,5
832509,I8299,9
590760,I4551,3
31304,I5638,2
475844,I7592,1
391027,I3127,3
217166,I4008,6
27923,I5611,5
794542,I4964,4
516645,I2229,6
539274,I1425,6
490357,I9675,9
146825,I9695,3
208833,I9544,2
13302,I8730,7
747837,I6735,10
258583,I4903,5
602479,I3914,10
212481,I7034,3
734991,I9850,6
637837,I8351,10
956506,I7109,6
697469,I2889,9
301349,I4253,10
162590,I2302,9
240190,I3416,10
973350,I507,1
343438,I9074,10
758956,I5338,5
57956,I4601,3
319711,I479,1
825351,I1112,6
130216,I5044,7
220300,I213,1
722977,I1505,9
168500,I9570,9
498732,I283,10
305460,I1443,7
486851,I4710,3
531081,I5696,8
381453,I4952,4
830368,I2199,2
867787,I8163,4
302760,I3576,7
894004,I1046,1
511499,I9018,3
787671,I7536,8
446554,I3696,6
825973,I4816,9
726823,I6782,7
620761,I6665,3
350752,I4270,5
421026,I14,4
948151,I741,2
146259,I419,2
836453,I9339,9
283622,I9335,2
613931,I9994,10
266505,I9320,7
435190,I3371,8
855886,I9575,6
790541,I6802,3
206978,I5403,7
696584,I2574,5
820550,I6267,3
194227,I9970,7
981140,I9697,9
819808,I9561,6
135569,I1093,7
966214,I9364,7
332793,I5864,1
767461,I8782,8
3187,I8047,7
356640,I5375,4
201206,I7502,10
564029,I88,9
215204,I7321,10
549645,I2013,1
625010,I6761,1
580088,I2594,6
9433,I2518,4
325619,I1974,5
794817,I8929,5
11176,I3151,8
492730,I6710,5
538855,I4522,6
651203,I5412,5
682920,I2611,8
418341,I4914,2
217451,I6130,1
852938,I7947,10
827095,I1979,1
125083,I828,4
175716,I7879,10
231052,I150,10
392462,I6402,8
715348,I1747,8
834790,I7845,2
78322,I7274,5
849623,I2052,2
521106,I7644,1
767746,I4696,2
400997,I9733,8
435135,I8528,1
875699,I2104,10
365783,I9262,4
783566,I8639,2
477807,I6101,9
46053,I5074,4
469612,I3514,7
430477,I8654,10
891194,I9271,1
599650,I2668,10
679475,I314,3
215893,I9375,8
975641,I231,6
847971,I667,7
818760,I4387,6
292491,I2468,3
860469,I2518,2
8079,I6223,2
559848,I6055,7
778561,I5644,7
724072,I1752,3
650857,I6028,9
643194,I2326,10
19972,I4358,9
890373,I6934,5
537226,I5294,2
285447,I3633,7
214597,I8875,8
93311,I2570,3
630127,I9011,8
254483,I7495,2
692734,I3110,4
403956,I5949,9
926520,I256,4
644549,I7631,7
893563,I24,10
566092,I1356,1
904372,I2986,7
983183,I970,7
282516,I6802,1
730287,I6985,6
953761,I1719,3
339141,I2744,5
470920,I6538,7
120270,I4992,7
873823,I6150,10
315097,I7898,9
278670,I7415,4
142060,I286,4
39211,I6003,9
686505,I4736,5
944650,I2843,3
659602,I8611,9
807442,I9263,2
716680,I8545,9
442657,I8397,6
397271,I3264,5
839565,I8292,3
696355,I6441,2
256173,I7954,8
408662,I7193,6
638465,I4514,2
430670,I2576,7
916268,I4422,6
551311,I8585,10
427503,I8085,8
271239,I8107,3
614812,I8748,10
955562,I6179,2
444166,I7783,6
576762,I1676,4
409233,I5801,10
271700,I6511,4
583726,I5292,4
151548,I2261,4
239747,I876,9
333551,I3151,4
974377,I5579,7
432483,I7091,1
524530,I6928,10
433247,I7497,10
810401,I3425,3
236249,I2061,9
880479,I3225,3
400600,I2344,1
598376,I605,4
244266,I3168,8
171866,I125,8
644985,I5043,1
635790,I7405,5
550701,I7915,1
564743,I6349,3
640709,I6994,4
214554,I1249,10
292862,I5405,6
233585,I3663,2
130953,I4666,1
938997,I7235,4
470178,I5616,10
821884,I5848,8
467298,I7769,3
828590,I2378,7
180647,I6447,2
863349,I5397,5
991710,I1078,3
801788,I7210,7
232573,I9005,2
223018,I9507,8
271849,I9179,7
821934,I7379,4
91784,I8754,8
215470,I4086,8
971198,I6445,9
184419,I6355,1
540893,I9666,9
858450,I5454,3
255898,I5681,9
923527,I3899,6
809708,I7445,3
552670,I4678,6
85441,I6697,2
363486,I8899,5
17677,I9295,3
572467,I9049,1
448055,I3860,10
231690,I1691,3
70706,I2372,3
434287,I4411,10
875053,I5512,7
818484,I3051,1
35374,I5262,9
498967,I766,10
446022,I7123,1
200210,I4529,3
55350,I7605,4
425478,I8506,3
528638,I8691,6
986343,I3747,10
555935,I7985,7
536472,I6823,7
724876,I2320,4
488297,I8653,8
647886,I6560,6
969873,I561,4
774133,I486,8
691373,I203,9
876733,I6841,3
696269,I2648,6
242617,I789,7
575044,I8446,9
352465,I6986,2
921419,I873,3
869170,I3313,10
496503,I860,2
812422,I6170,5
703102,I3587,9
750556,I9400,5
593699,I777,10
224528,I39,8
362612,I4529,7
652509,I413,5
912424,I1271,3
447041,I67,9
229902,I5160,4
935467,I1220,7
827661,I2049,4
401762,I7843,8
912277,I1835,5
624924,I1254,1
566543,I3659,3
511696,I7974,6
917792,I3402,10
712824,I8033,8
638361,I135,5
822925,I6497,3
929102,I9351,10
317009,I7460,8
354570,I2436,1
497954,I6647,7
17344,I1983,4
573479,I7210,4
10746,I2301,4
515805,I5251,10
939358,I2635,9
683367,I5371,1
544099,I6957,2
295412,I1953,8
7608,I5604,1
825917,I7068,5
505739,I6990,5
728168,I8834,6
485267,I5233,10
334362,I8508,7
868809,I9599,4
509845,I502,8
120246,I3922,9
308190,I1784,3
487157,I5941,10
338872,I4362,3
410314,I974,10
121188,I2703,4
172367,I4954,3
677261,I415,4
316808,I6599,6
960785,I1876,3
624712,I9346,1
14430,I8384,1
155977,I4939,2
106543,I4539,2
285962,I3467,6
795906,I2818,6
608993,I9282,8
237949,I3553,4
158796,I9301,3
424259,I3510,10
353003,I7482,6
651416,I5606,5
3132,I7615,7
756936,I9766,4
421504,I2970,2
406484,I6665,3
650280,I4278,4
94690,I4309,1
464084,I2546,7
152967,I1034,6
691705,I4302,3
165326,I6710,2
400399,I6820,3
165785,I9072,6
172006,I39,1
464600,I130,8
666361,I3365,2
876307,I210,10
720255,I8467,9
817338,I5567,5
500548,I6554,2
587706,I484,5
939501,I5849,7
751817,I9090,6
727443,I8796,1
773823,I2239,1
798349,I6737,2
637222,I7263,8
935381,I5157,6
1378,I1708,8
99921,I7342,5
911815,I8764,6
264696,I9433,7
934499,I9884,2
188182,I5971,2
585930,I7037,8
651072,I5085,10
771994,I4335,8
584335,I4913,6
50633,I6270,10
360368,I1105,3
452205,I1521,6
476815,I5401,4
457150,I3018,6
12005,I9735,3
511392,I7019,5
930984,I4200,7
534765,I8732,2
57130,I6992,9
710534,I5177,7
910472,I3160,9
376787,I8863,7
844631,I3445,3
618666,I3147,4
241853,I5801,8
699269,I7472,5
861992,I2615,4
347768,I1256,6
655773,I8313,10
529690,I9009,9
914538,I3361,3
949089,I9063,8
915646,I5024,7
591072,I7144,1
377035,I2186,10
214741,I3315,8
53903,I826,10
374956,I6277,9
839459,I8629,3
945951,I5350,7
593413,I8008,5
193297,I7339,2
624962,I7274,9
437544,I881,10
787273,I304,3
744550,I6278,5
994296,I8712,6
579613,I1529,5
317468,I8026,6
557086,I4142,6
850260,I7075,1
44101,I286,1
634549,I5082,2
992544,I143,1
167794,I6576,5
23310,I6218,1
251868,I9751,8
75003,I7340,1
585069,I7607,3
951682,I8834,4
303044,I5742,8
12392,I657,4
59240,I2406,2
3132,I2962,1
93088,I4570,10
163246,I4869,7
757206,I816,10
33519,I8408,2
765866,I2478,3
811812,I3681,6
42077,I6728,8
238782,I4722,8
570273,I9584,2
612852,I5587,1
263848,I9565,5
488483,I7667,5
818013,I4343,2
232047,I5434,1
281178,I8149,2
838518,I4738,10
888006,I7333,6
700824,I4675,4
726275,I8821,8
478163,I431,1
120502,I3304,5
746123,I9526,5
667747,I8175,9
268577,I7712,8
200039,I4719,2
163989,I7543,5
902947,I5918,9
146474,I857,2
543214,I6399,4
635217,I5842,7
871345,I1922,3
8906,I7155,4
779002,I8576,9
923199,I7414,2
701418,I427,3
82701,I9952,1
67889,I2970,9
164316,I9273,8
960502,I578,6
904365,I9427,4
647305,I2611,6
464671,I1019,5
45754,I2485,10
177835,I7812,1
120755,I8496,10
504793,I2974,10
685912,I4134,3
685563,I7149,2
956644,I1141,4
938427,I6912,7
420765,I2452,10
537512,I8584,5
308809,I4917,2
141762,I5476,7
916232,I2512,1
180903,I8266,3
168081,I1205,3
293654,I7960,8
95405,I7572,7
630117,I7585,4
622256,I6215,8
190085,I9855,2
916325,I5896,1
266714,I7920,1
757767,I2947,4
174683,I1960,3
824960,I2240,1
923146,I6061,6
1136,I3315,10
833059,I1377,10
112411,I5229,7
269912,I3252,4
678813,I5713,2
141820,I3973,7
141969,I7495,8
543100,I6197,9
382665,I6622,6
722067,I5738,9
679140,I5157,2
106099,I7254,9
749511,I4056,10
20872,I1074,10
857835,I425,9
984688,I2606,10
550178,I7880,4
654982,I7003,2
772388,I7771,8
597782,I5677,9
480581,I2509,6
177801,I7870,6
181503,I7725,5
233144,I1649,10
719527,I3850,5
858650,I4048,9
344293,I200,6
147895,I6695,1
100176,I4459,10
932739,I6881,5
30271,I8930,3
142810,I5991,6
924616,I877,2
153245,I7405,3
224408,I9168,1
460816,I5904,7
545030,I7684,3
250468,I9487,5
545554,I2740,1
830142,I6956,6
214943,I110,5
666107,I8133,9
66201,I5228,9
995753,I4376,2
159391,I4061,2
978057,I4988,7
369508,I6129,8
370516,I3583,6
701316,I2022,1
489900,I9231,10
177038,I290,4
262884,I2605,7
754779,I4824,9
397445,I7015,3
283217,I4217,10
877783,I8337,2
541455,I6847,7
615200,I3003,7
675345,I386,1
531214,I4088,1
280107,I4663,1
798694,I8732,4
385498,I2528,6
849263,I7345,1
656105,I5323,2
301337,I2660,1
288,I276,7
361890,I5941,7
679562,I5261,1
769440,I9726,7
898329,I1758,7
539637,I1636,9
374018,I6335,10
255604,I8527,1
105924,I6178,10
94780,I3186,6
662176,I7694,2
269363,I7228,9
819151,I518,8
682060,I3583,6
118652,I775,3
288126,I5788,8
546441,I4754,4
641062,I1575,2
59667,I7566,5
770836,I4873,7
898242,I7997,4
357339,I5184,9
341847,I8982,4
631719,I1105,2
595755,I3179,9
835174,I8461,5
838359,I9485,4
840205,I4554,6
5548,I5949,6
479890,I4016,7
569209,I339,6
484424,I9700,1
